pincode,place_name,state_name,latitude,longitude
141115,Machhiwara,Punjab,30.9147,76.1983
141116,Gill,Punjab,30.7949,76.1071
141118,Frhlon,Punjab,30.7949,76.1071
141119,Malaudh,Punjab,30.6333,75.9333
141120,Sanehwal,Punjab,30.7503,75.9143
141121,Bahlolpur,Punjab,30.7503,75.9143
141122,Jaspal Bangar,Punjab,30.7503,75.9143
141124,Ghulal,Punjab,30.7503,75.9143
141201,Kila Raipur,Punjab,30.75,75.75
141203,Narangwal,Punjab,30.75,75.75
141204,Ghungrana,Punjab,30.75,75.75
141205,Latala,Punjab,30.75,75.75
141206,Ghawaddi,Punjab,30.75,75.75
141302,Samrai,Punjab,31.0917,75.6081
141303,Jandiala,Punjab,31.1667,75.6167
141305,Partabpur,Punjab,19.9833,80.7333
141307,Pasla,Punjab,31.0917,75.6081
141308,Talwan,Punjab,31.0119,75.6111
141309,Nurmahal,Punjab,31.0964,75.5967
141310,Railway Road,Punjab,31.1258,75.4733
141311,Dhesian Kahna,Punjab,31.0879,75.4783
141315,Mahatpur,Punjab,31.05,75.4833
141317,Sarih,Punjab,31.0879,75.4783
141401,Khanna H O,Punjab,30.8167,76.0333
141402,A S College Khanna,Punjab,30.8167,76.0333
141412,Daheru,Punjab,30.8167,76.05
141413,Dhamot,Punjab,30.8167,76.05
141414,Isru,Punjab,30.8167,76.05
141415,Jarg,Punjab,30.8167,76.05
141416,Payal,Punjab,30.8167,76.05
141417,Rahawan,Punjab,30.8167,76.05
141418,Rampur,Punjab,30.8167,76.05
141419,Ghurani Kalan,Punjab,30.8167,76.05
141421,Doraha,Punjab,30.8167,76.0167
142001,Industrial Area Moga,Punjab,30.7457,75.2044
142011,Dalla,Punjab,31.1833,75.25
142021,Baddowai,Punjab,30.7457,75.2044
142022,Lalton Kalan,Punjab,30.7457,75.2044
142023,Man,Punjab,30.7457,75.2044
142026,Jagraon Tehsil,Punjab,30.7457,75.2044
142027,Ayali Kalan,Punjab,30.7457,75.2044
142029,Jodhan,Punjab,30.7457,75.2044
142030,Kamalpur,Punjab,30.675,75.4167
142031,Hathur,Punjab,30.675,75.4167
142032,Bassian,Punjab,30.6667,75.55
142034,Manoke(Ludhiana),Punjab,30.675,75.4167
142035,Mallah,Punjab,30.675,75.4167
142036,Galib Kalan,Punjab,30.675,75.4167
142037,Badhni Kalan,Punjab,30.6833,75.2833
142040,Canal Colony,Punjab,31.1033,74.9978
142042,Dharamkot,Punjab,31.1033,74.9978
142044,Makhu,Punjab,31.1033,74.9978
142046,Pattohira Singh,Punjab,31.1033,74.9978
142047,Ram Road Zira,Punjab,31.1033,74.9978
142048,Ghall Kalan,Punjab,31.1033,74.9978
142050,Talwandi Bhai,Punjab,30.85,74.9333
142051,Fatehgarh Panjtoor,Punjab,30.5278,75.1167
142052,Ferozshah,Punjab,30.5278,75.1167
142053,Dhudike,Punjab,30.75,75.3333
142055,Nihal Singh Wala,Punjab,30.5278,75.1167
142056,Gholia Khurd,Punjab,30.5278,75.1167
142057,Samadh Bhal,Punjab,30.5278,75.1167
142059,Ghall Khurd,Punjab,30.5278,75.1167
142061,Manawan,Punjab,30.7457,75.2044
143001,Amritsar,Punjab,31.6331,74.8656
143002,Amritsar,Punjab,31.6331,74.8656
143003,Jawala Fr Mls Amritsar,Punjab,31.6331,74.8656
143004,Khanna Ngr Amritsar,Punjab,31.6331,74.8656
143006,Amritsar,Punjab,31.6331,74.8656
143036,Vijay Nagar Amritsar,Punjab,31.6331,74.8656
143101,Raja Sansi,Punjab,31.7192,74.7978
143102,Ajnala,Punjab,31.8425,74.7589
143103,Chamiari,Punjab,31.8528,74.8183
143104,Amritsar,Punjab,31.6331,74.8656
143105,Chheharta Railway Station,Punjab,31.7428,74.8681
143106,Naraingarh (Amritsar),Punjab,31.7428,74.8681
143107,Distillery Khasa,Punjab,31.7428,74.8681
143108,Attari,Punjab,31.7428,74.8681
143109,Chogawan,Punjab,31.6667,75.1
143110,Preet Nagar,Punjab,31.4974,75.0883
143111,Khilchian,Punjab,31.4974,75.0883
143112,Rayon Silk Mills,Punjab,31.4974,75.0883
143113,Fatehpur Rajputan,Punjab,31.4974,75.0883
143115,Jandiala Guru,Punjab,31.5614,75.0267
143116,Thermal Power,Punjab,31.4974,75.0883
143117,Khadur Sahib,Punjab,31.4974,75.0883
143118,Vairowal,Punjab,31.4333,75.15
143144,Mehta Chowk,Punjab,31.6727,74.931
143202,Baba Bakala,Punjab,31.555,75.2656
143204,Dera Baba Jaimal Singh,Punjab,31.5689,75.2744
143205,Sathiala,Punjab,31.5828,75.2833
143301,Chabhal,Punjab,31.3947,74.6169
143304,Kacha Pacca,Punjab,31.3947,74.6169
143305,Khalra,Punjab,31.3947,74.6169
143401,Chowk Darbar Sahib,Punjab,31.2745,74.7722
143406,Kang,Punjab,31.2745,74.7722
143407,Fatehbad (Tarn Taran),Punjab,31.2745,74.7722
143408,Chohla Sahib,Punjab,31.2745,74.7722
143410,Sarhali,Punjab,31.2834,74.7797
143411,Dhotian,Punjab,31.2834,74.7797
143412,Harike,Punjab,31.1669,74.9481
143414,Sarai Amanat Khan,Punjab,31.5,74.6667
143415,Kairon,Punjab,31.3267,74.8597
143416,Patti,Punjab,31.2808,74.8572
143417,Sabra,Punjab,31.2834,74.7797
143418,Voltoha,Punjab,31.2834,74.7797
143419,Khem Karan,Punjab,31.1428,74.5667
143420,Masatgarh,Punjab,31.23,74.7347
143421,Gharyala,Punjab,31.23,74.7347
143501,Verka,Punjab,31.6664,74.9325
143502,Kathu Nangal,Punjab,31.7161,75.0328
143504,Chawinda Deviwala,Punjab,31.7586,75.067
143505,N G Batala,Punjab,31.7586,75.067
143506,Batala,Punjab,31.8186,75.2028
143507,Aliwal,Punjab,31.8333,75.1
143508,Fateh Nangal,Punjab,31.7586,75.067
143510,Zaffarwal,Punjab,31.886,75.3556
143512,Kalanaur(Gurdespur),Punjab,31.886,75.3556
143513,Kala Afghana,Punjab,31.886,75.3556
143514,Ghoman,Punjab,31.886,75.3556
143515,Dhariwal,Punjab,31.9542,75.3192
143516,Qadian,Punjab,31.8178,75.3919
143518,Maja Singh,Punjab,31.886,75.3556
143521,Trimu Rd,Punjab,31.8453,75.4496
143523,Kaler Kalan,Punjab,31.8453,75.4496
143524,Villa Teja,Punjab,31.8453,75.4496
143526,Dorangla,Punjab,31.8453,75.4496
143527,Harchowal,Punjab,31.7833,75.45
143528,Kahnuwan,Punjab,31.9072,75.4492
143529,Tiber,Punjab,31.8453,75.4496
143530,Tibri,Punjab,31.8121,75.2348
143531,Dina Nagar,Punjab,31.8121,75.2348
143533,Gharota,Punjab,31.8121,75.2348
143534,Taragarh,Punjab,31.8121,75.2348
143535,Marara,Punjab,31.8121,75.2348
143536,Awankha,Punjab,31.8121,75.2348
143537,Talibpur Pandoori,Punjab,31.8121,75.2348
143538,Ghani Ke Banger,Punjab,31.8121,75.2348
143601,Majitha,Punjab,31.7583,74.9544
143602,Fatehgarh Churian,Punjab,31.8644,74.9511
143603,Ram Dass,Punjab,31.8854,74.9741
143604,Dera Baba Nanak,Punjab,32.0333,75.0167
143605,Dhianpur,Punjab,31.8854,74.9741
143606,Chetanpur,Punjab,31.8854,74.9741
143607,Dharamkot Randhawa,Punjab,31.8854,74.9741
144001,Jalandhar City,Punjab,31.3256,75.5792
144002,Jalandhar,Punjab,31.3256,75.5792
144003,Jalandhar,Punjab,31.3166,75.5666
144004,Jalandhar,Punjab,31.3256,75.5792
144005,Jalandhar,Punjab,31.3256,75.5792
144006,Jalandhar,Punjab,31.3256,75.5792
144007,Basti Gujan,Punjab,31.3256,75.5792
144009,Chogetti,Punjab,31.3256,75.5792
144010,Dhanowali,Punjab,31.3332,75.59
144011,Regional Engg College,Punjab,31.3332,75.59
144020,Jamsher,Punjab,31.3524,75.6171
144021,Jalandhar,Punjab,31.3256,75.5792
144022,Garha,Punjab,31.3524,75.6171
144023,Dakoha,Punjab,31.3524,75.6171
144025,Jandu Singha,Punjab,31.3792,75.655
144026,Lambra,Punjab,31.3524,75.6171
144027,O D Suranassi,Punjab,31.3524,75.6171
144028,Chitti,Punjab,31.3524,75.6171
144101,Patara,Punjab,31.3654,75.7531
144102,Adampur Doaba,Punjab,31.3654,75.7531
144103,Adampur A D,Punjab,31.3654,75.7531
144104,Darauli Kalan,Punjab,31.3654,75.7531
144203,Tanda (Hoshiarpur),Punjab,31.6874,75.742
144204,Urmar,Punjab,31.6919,75.6347
144205,Dasuya H O,Punjab,31.6874,75.742
144206,Dholbaha,Punjab,31.6874,75.742
144207,Garhdiwala,Punjab,31.7325,75.7506
144208,Hariana,Punjab,31.6378,75.8408
144209,Janauri,Punjab,31.6874,75.742
144214,Tanda Ram Sahai,Punjab,31.7974,75.7566
144216,Talwara Township,Punjab,31.7974,75.7566
144218,Mehangarwal,Punjab,31.7974,75.7566
144221,Hajipur,Punjab,31.9756,75.7578
144222,Datarpur,Punjab,31.9494,75.7989
144223,Kamani Devi,Punjab,31.9625,75.7783
144301,Alawalpur,Punjab,31.4328,75.6508
144303,Kala Bakra,Punjab,31.4328,75.6508
144304,Lakhinder,Punjab,31.4328,75.6508
144305,Khudda,Punjab,31.4328,75.6508
144401,Phagwara,Punjab,31.2178,75.7694
144402,Satnampura,Punjab,31.2178,75.7694
144403,Ranipur,Punjab,31.2178,75.7694
144404,Ajnoha,Punjab,31.2178,75.7694
144405,Narur,Punjab,31.2178,75.7694
144406,Baddon,Punjab,31.2178,75.7694
144407,Domeli,Punjab,31.2178,75.7694
144408,Panchhat,Punjab,31.2178,75.7694
144410,Phillaur,Punjab,31.0292,75.7842
144415,Lasara,Punjab,30.6328,76.0147
144417,Aur,Punjab,30.9262,76.133
144418,Barapind,Punjab,31.1167,76.6
144419,Dayalpur,Punjab,30.9262,76.133
144421,Sahlon,Punjab,30.9991,76.0421
144422,Uzapur,Punjab,30.9991,76.0421
144502,Dosanjh Kalan,Punjab,31.1869,75.9922
144503,Pharla,Punjab,31.1869,75.9922
144505,Banga,Punjab,31.1869,75.9922
144506,Mahil Gaila,Punjab,31.1869,75.9922
144508,Naura (Jalandhar),Punjab,31.1869,75.9922
144509,Khankhana,Punjab,31.1869,75.9922
144510,Ladhana Jhikka,Punjab,31.0667,76.1667
144511,Dosanjh Khurd,Punjab,31.0667,76.1667
144512,Kahma,Punjab,31.0667,76.1667
144514,Nawanshahr,Punjab,31.0667,76.1667
144515,Jadla,Punjab,31.0833,76.2167
144516,Langroya,Punjab,31.0667,76.1667
144517,Rahon,Punjab,31.05,76.1167
144518,Garcha,Punjab,31.0667,76.1667
144521,Bala Chaur,Punjab,31.1676,76.1189
144522,Kathgarh,Punjab,31.1676,76.1189
144524,Saroa,Punjab,31.1676,76.1189
144525,Sahilba,Punjab,31.1676,76.1189
144526,Mehandpur,Punjab,31.1676,76.1189
144528,Rampur Bilron,Punjab,31.1676,76.1189
144529,Saila Khurd,Punjab,31.1676,76.1189
144530,Jaijon,Punjab,31.35,76.15
144532,Samundra,Punjab,31.35,76.15
144601,Kapurthala,Punjab,31.3794,75.3847
144606,Chaudharian,Punjab,31.3794,75.3847
144619,Raipur Pirbuxwala,Punjab,31.3794,75.3847
144623,Kala Singhian,Punjab,31.3794,75.3847
144624,Nabha,Punjab,30.3747,76.1486
144626,Lodhi,Punjab,31.3794,75.3847
144628,Tharha Jadid,Punjab,31.3794,75.3847
144629,Lohian,Punjab,31.3794,75.3847
144631,Nangal Lubana,Punjab,31.3794,75.3847
144632,Chachoki,Punjab,31.3794,75.3847
144633,Sarhali (Kapurthala),Punjab,31.3794,75.3847
144701,Malsian,Punjab,31.3654,75.7531
144703,Nangal Ambia,Punjab,31.3654,75.7531
144801,Kartarpur Qilla,Punjab,31.44,75.4997
144802,Jagatjit Ngr Kapurthala,Punjab,31.4785,75.4249
144803,Dialpur,Punjab,31.4785,75.4249
144804,Dhilwan,Punjab,31.5169,75.35
144806,Pattar Kalan,Punjab,31.4785,75.4249
145001,Pathankot,Punjab,32.2833,75.65
145002,Mamoon,Punjab,32.2833,75.65
145021,Dhar Kalan,Punjab,32.2556,75.3778
145022,Dunera,Punjab,32.45,75.8833
145024,Madhopur,Punjab,32.3667,75.6
145025,Malikpur,Punjab,31.95,74.65
145026,Narot Jaimal Singh,Punjab,32.2556,75.3778
145027,Haryal,Punjab,32.2556,75.3778
146001,Hoshiarpur,Punjab,31.5322,75.9172
146021,Sadhu Ashram,Punjab,31.5322,75.9172
146022,Piplanwala,Punjab,31.5322,75.9172
146023,Bajwara,Punjab,31.5322,75.9172
146101,Barian Kalan,Punjab,31.5322,75.9172
146102,Bassi Kalan,Punjab,31.5322,75.9172
146105,Mahilpur,Punjab,31.5322,75.9172
146106,Nangal Kalan,Punjab,31.5322,75.9172
146107,Paldi,Punjab,31.5322,75.9172
146108,Sarhala Kalan,Punjab,31.5322,75.9172
146109,Toto Mazra,Punjab,31.5322,75.9172
146111,Purhiran,Punjab,31.5322,75.9172
146112,Rajpur Bhayan,Punjab,31.5322,75.9172
146114,Nanda Chaur,Punjab,31.5322,75.9172
146115,Panjjodeota,Punjab,31.5322,75.9172
147001,Colony Patiala,Punjab,30.3267,76.4003
147002,Univ P O Patiala,Punjab,30.3267,76.4003
147021,Bahadurgarh(Patiala),Punjab,30.3267,76.4003
147101,Samana,Punjab,30.1583,76.1931
147102,Ghagga,Punjab,30.2304,76.3242
147103,Sanaur,Punjab,30.3025,76.4553
147104,Chinarthal Kalan,Punjab,30.2304,76.3242
147105,Patran,Punjab,30.2304,76.3242
147201,Nabha,Punjab,30.3747,76.1486
147203,Amloh,Punjab,30.6081,76.2303
147205,Meemsa,Punjab,30.4914,76.1894
147301,Mandi Gobindgarh,Punjab,30.3541,76.2855
148001,Sangrur,Punjab,30.2333,75.8333
148004,Bahadurpur,Punjab,30.2333,75.8333
148005,Ubhewal,Punjab,30.2333,75.8333
148006,Badru Khan,Punjab,30.2333,75.8333
148007,Mehlam,Punjab,30.2333,75.8333
148008,Mangwal,Punjab,30.2333,75.8333
148009,Lohat Badi,Punjab,30.2333,75.8333
148020,Sandhaur,Punjab,30.3667,75.8667
148021,Ahmedgarh,Punjab,30.3667,75.8667
148022,Amargarh,Punjab,30.3667,75.8667
148023,Malerkotla,Punjab,30.3667,75.8667
148024,Dhuri,Punjab,30.3667,75.8667
148027,Pakki Khanauri,Punjab,30.3667,75.8667
148029,Cheema,Punjab,30.3667,75.8667
148031,Lehragaga,Punjab,29.9417,75.9333
148032,Nagra,Punjab,29.9417,75.9333
148033,Akalgarh,Punjab,29.8167,75.8833
148034,Ladda,Punjab,29.9417,75.9333
148035,Dirba,Punjab,30.0667,75.9833
148036,Rogla,Punjab,29.9417,75.9333
148038,Fatehgarh Panjjarian,Punjab,29.9417,75.9333
148039,Hamidi,Punjab,29.9417,75.9333
148040,Janal,Punjab,30.0333,75.3
148043,Balram,Punjab,30.0333,75.3
148045,Khanal Kalan,Punjab,30.0333,75.3
148046,Banra,Punjab,30.0333,75.3
148047,Chhahar,Punjab,30.0333,75.3
148048,Gharanchon,Punjab,30.0333,75.3
148049,Mauran,Punjab,30.0333,75.3
148050,Bathan,Punjab,30.1033,75.7733
148051,Banbhauran,Punjab,30.1033,75.7733
148101,Barnala,Punjab,30.3833,75.55
148104,Mahilkalan,Punjab,30.3278,75.5444
148105,Dhanaula,Punjab,30.2833,75.5833
148106,Longowal,Punjab,30.3278,75.5444
148107,Hadiaya,Punjab,30.3167,75.5
148108,Tapa,Punjab,30.3278,75.5444
148109,Joga,Punjab,30.3278,75.5444
148117,Kattu,Punjab,30.3278,75.5444
151001,Nai Basti,Punjab,30.1667,75.1881
151002,G Nanak Thl Plt Bhatinda,Punjab,30.1667,75.1881
151102,Nathana,Punjab,30.3167,75.0833
151103,Rampura Phul,Punjab,30.2611,75.1722
151104,Phul,Punjab,30.3167,75.2333
151107,Balanwali,Punjab,30.15,75.2
151108,Salabatpur,Punjab,30.2611,75.1722
151202,Jaitu,Punjab,30.6167,74.9167
151203,Faridkot Mandi,Punjab,30.6167,74.9167
151204,Rlwy Bazar,Punjab,30.6167,74.9167
151207,Panjgrain Kalan,Punjab,30.6167,74.9167
151208,Bargari,Punjab,30.6167,74.9167
151209,Sandhawan,Punjab,30.6167,74.9167
151210,Alamwala,Punjab,30.6167,74.9167
151301,Raman,Punjab,30.1667,75.1881
151302,Talwasdi Saboo,Punjab,30.1667,75.1881
151401,Sangat,Punjab,30.1667,75.1881
151501,Bareta,Punjab,29.9222,75.2944
151505,Mansa,Punjab,29.9833,75.3833
151506,Jhunir,Punjab,29.9222,75.2944
151507,Sardulgarh,Punjab,29.7,75.25
151509,Maur,Punjab,30.0833,75.25
152001,Railway Station,Punjab,30.9167,74.6
152003,Ferozepur,Punjab,30.9167,74.6
152005,Kandwala Amarkot,Punjab,30.9167,74.6
152021,Mallanwala,Punjab,31.0483,74.8161
152023,Mamdot,Punjab,30.8667,74.4167
152024,Jalalabad,Punjab,30.6167,74.25
152025,Bariwala,Punjab,30.8439,74.4943
152026,Sadar Bazar,Punjab,30.8439,74.4943
152031,Doba,Punjab,30.4167,74.5167
152032,Rupana,Punjab,30.4167,74.5167
152033,Mandi Aminganj,Punjab,30.4167,74.5167
152101,Gidderbaha,Punjab,30.2125,74.2417
152102,Gidderbaha C C,Punjab,30.2125,74.2417
152103,Jhumba,Punjab,30.2125,74.2417
152107,Malout,Punjab,30.2125,74.2417
152112,Ram Nagar,Punjab,30.1083,74.4
152113,Lambi,Punjab,30.0667,74.6167
152114,Tappakhera,Punjab,30.1083,74.4
152116,Abohar,Punjab,30.15,74.1833
152117,Balluna,Punjab,30.1083,74.4
152120,Ramsara,Punjab,30.3167,74.0833
152121,Khuikhera,Punjab,30.3167,74.0833
152122,Nihal Khera,Punjab,30.2333,74.1333
152123,Cloth Mkt Fazilka,Punjab,30.4,74.0333
152125,Dharangwali,Punjab,30.3167,74.0833
152126,Paterwala,Punjab,30.3167,74.0833
152127,Churiwala Dhanna,Punjab,30.3167,74.0833
152128,Haripur,Punjab,30.3167,74.0833
152129,Panjkosi,Punjab,30.3167,74.0833
152130,Jhumianwali,Punjab,30.2125,74.2417
152131,Mauzam,Punjab,30.2125,74.2417
152132,Mauzgarh,Punjab,30.2125,74.2417
160001,New Secretariate,Chandigarh,30.7372,76.7872
160002,Industrial Area Sector 28,Chandigarh,30.7372,76.7872
160003,Aerodrome Chandigarh,Chandigarh,30.7372,76.7872
160008,Sector 8 Chandigarh,Chandigarh,30.7372,76.7872
160009,Sector 9 Chandigarh,Chandigarh,30.7372,76.7872
160010,Sector 10 Chandigarh,Chandigarh,30.7372,76.7872
160011,Sector 12 Chandigarh,Chandigarh,30.7372,76.7872
160012,Engg College,Chandigarh,30.7372,76.7872
160014,Sector 14 Chandigarh,Chandigarh,30.7372,76.7872
160016,Sector 16 Chandigarh,Chandigarh,30.7372,76.7872
160017,Chandigarh,Chandigarh,30.7372,76.7872
160018,Sector 18 Chandigarh,Chandigarh,30.7372,76.7872
160019,Sector 19 Chandigarh,Chandigarh,30.7372,76.7872
160020,Sector 29 Chandigarh,Chandigarh,30.7372,76.7872
160022,Sector 22 Chandigarh,Chandigarh,30.7372,76.7872
160023,Sector 23 Chandigarh,Chandigarh,30.7372,76.7872
160026,Sector 26 Chandigarh,Chandigarh,30.7372,76.7872
160031,Sector 31 Chandigarh,Chandigarh,30.7372,76.7872
160036,Sector 36 Chandigarh,Chandigarh,30.7372,76.7872
160055,Mohali Sas Nagar,Chandigarh,30.7372,76.7872
160059,Sector 59 Chandigarh,Chandigarh,30.7372,76.7872
160061,Sector 61 Chandigarh,Chandigarh,30.7372,76.7872
160101,Mani Mazra,Chandigarh,30.7372,76.7872
160106,Burail,Chandigarh,30.7372,76.7872
171001,Elysium,Himachal Pradesh,31.1167,77.175
171002,Simla East,Himachal Pradesh,31.1167,77.175
171003,Simla Sectt,Himachal Pradesh,31.1167,77.175
171004,Nabha Estate,Himachal Pradesh,31.1167,77.175
171006,Sanjauli,Himachal Pradesh,31.1167,77.175
171007,Mashobra,Himachal Pradesh,31.1333,77.2333
171008,Jutogh,Himachal Pradesh,31.1,77.1167
171009,Kasumpti,Himachal Pradesh,31.1167,77.175
171010,Tara Devi,Himachal Pradesh,31.9667,76.85
171011,Totu,Himachal Pradesh,31.9667,76.85
171012,Dhalli Simla,Himachal Pradesh,31.9667,76.85
171013,Jubbar Hatti,Himachal Pradesh,31.9667,76.85
171016,Munda,Himachal Pradesh,31.9667,76.85
171017,Guma,Himachal Pradesh,31.9667,76.85
171020,Madabag,Himachal Pradesh,31.4,77.0667
171101,Ghana Ki Hatti,Himachal Pradesh,31.2545,77.3758
171102,Daria,Himachal Pradesh,31.2545,77.3758
171103,Dhami,Himachal Pradesh,31.2545,77.3758
171108,Basantpur,Himachal Pradesh,31.2545,77.3758
171201,Theog,Himachal Pradesh,31.1167,77.35
171202,Kot Khai,Himachal Pradesh,31.1167,77.5333
171203,Tikkar,Himachal Pradesh,31.1417,77.575
171204,Kiari,Himachal Pradesh,31.1417,77.575
171205,Jubbal,Himachal Pradesh,31.1167,77.6667
171206,Hatkoti,Himachal Pradesh,31.1417,77.575
171207,Rohru,Himachal Pradesh,31.2167,77.75
171208,Chirgaon,Himachal Pradesh,31.1417,77.575
171209,Fagu,Himachal Pradesh,31.1417,77.575
171210,Nerwa,Himachal Pradesh,31.2167,77.4778
171211,Chopal,Himachal Pradesh,31.2167,77.4778
171212,Matiana,Himachal Pradesh,31.2167,77.4167
171213,Narkanda,Himachal Pradesh,31.2667,77.45
171214,Dehabalson,Himachal Pradesh,31.2167,77.4778
171215,Rohni,Himachal Pradesh,31.2167,77.4778
171216,Shilaroo,Himachal Pradesh,31.2167,77.4778
171217,Sandhu,Himachal Pradesh,31.2167,77.4778
171218,Deori,Himachal Pradesh,31.1667,77.5667
171219,Cheog,Himachal Pradesh,31.2167,77.4778
171302,Tatta Pani,Himachal Pradesh,31.3833,77.2
171303,Churag,Himachal Pradesh,31.3833,77.2
171304,Karsog,Himachal Pradesh,31.3833,77.2
171305,Chaila,Himachal Pradesh,31.3833,77.2
171306,Pangna,Himachal Pradesh,31.3833,77.2
172002,Gaura,Himachal Pradesh,31.3944,77.5056
172021,Nankhari,Himachal Pradesh,31.4083,77.425
172022,Nogli,Himachal Pradesh,31.4083,77.425
172023,Nirmand,Himachal Pradesh,31.4083,77.425
172024,Kingal,Himachal Pradesh,31.4083,77.425
172025,Dalash,Himachal Pradesh,31.3833,77.4333
172026,Ani,Himachal Pradesh,31.4333,77.4167
172027,Bara Gaon,Himachal Pradesh,31.4083,77.425
172030,Thanedar,Himachal Pradesh,31.3667,77.6667
172032,Chowai,Himachal Pradesh,31.3667,77.6667
172033,Nithar,Himachal Pradesh,31.3667,77.6667
172035,Bahli,Himachal Pradesh,31.3667,77.6667
172036,Luhri,Himachal Pradesh,31.3667,77.6667
172101,Jeori,Himachal Pradesh,31.2489,77.0944
172102,Sarahan Bushehar,Himachal Pradesh,31.3996,77.8648
172103,Nichar,Himachal Pradesh,31.3996,77.8648
172104,Tapri,Himachal Pradesh,31.3996,77.8648
172105,Karchham,Himachal Pradesh,31.3996,77.8648
172106,Sangla,Himachal Pradesh,31.4167,78.25
172107,Rekong Peo H O,Himachal Pradesh,31.3996,77.8648
172108,Kalpa,Himachal Pradesh,31.5333,78.25
172109,Moorang,Himachal Pradesh,31.3996,77.8648
172110,Spillo,Himachal Pradesh,32.0833,78.3833
172111,Pooh,Himachal Pradesh,32.0833,78.3833
172112,Liyo,Himachal Pradesh,32.0833,78.3833
172113,Tabo,Himachal Pradesh,32.0833,78.3833
172114,Kaza,Himachal Pradesh,32.0833,78.3833
173001,Nahan H O,Himachal Pradesh,30.55,77.3
173002,Nahan,Himachal Pradesh,30.55,77.3
173003,Bagthan,Himachal Pradesh,30.55,77.3
173004,Trilokpur,Himachal Pradesh,30.55,77.3
173020,Giri Nagar,Himachal Pradesh,30.5944,77.4111
173021,Majra(Nahan),Himachal Pradesh,30.5944,77.4111
173022,Dadahu,Himachal Pradesh,30.6167,77.4333
173023,Sangarh,Himachal Pradesh,30.5944,77.4111
173024,Sarahan,Himachal Pradesh,30.7167,77.1833
173025,Paonta Sahib,Himachal Pradesh,30.45,77.6167
173026,Badri Ngr,Himachal Pradesh,30.5944,77.4111
173027,Shillai,Himachal Pradesh,30.5944,77.4111
173028,Rajban,Himachal Pradesh,30.5944,77.4111
173029,Sataun,Himachal Pradesh,30.5944,77.4111
173101,Rajgarh,Himachal Pradesh,30.85,77.3
173102,Sanaura,Himachal Pradesh,30.85,77.3
173103,Shayacharbroan,Himachal Pradesh,30.85,77.3
173104,Nohra,Himachal Pradesh,30.85,77.3
173201,Garkhal,Himachal Pradesh,31.0069,76.9749
173202,Sanawar,Himachal Pradesh,31.0069,76.9749
173203,Jagjit Nagar,Himachal Pradesh,31.0069,76.9749
173204,Kasauli,Himachal Pradesh,30.8989,76.9647
173206,Subathu,Himachal Pradesh,30.9719,76.9933
173208,A U Campus,Himachal Pradesh,31.15,76.9667
173209,Dharampur,Himachal Pradesh,31.0069,76.9749
173210,Dagshai,Himachal Pradesh,30.8833,77.05
173211,Saproon,Himachal Pradesh,30.9833,77.13
173212,Solan H O,Himachal Pradesh,30.9833,77.13
173213,Chamba Ghat,Himachal Pradesh,30.9833,77.13
173214,Solan Brewery,Himachal Pradesh,30.9833,77.13
173215,Kandaghat,Himachal Pradesh,30.9833,77.1167
173216,Junga,Himachal Pradesh,31.0167,77.1833
173217,Chail,Himachal Pradesh,30.9833,77.1833
173218,M S Chail,Himachal Pradesh,30.9833,77.13
173219,Shogi,Himachal Pradesh,31.05,77.1167
173220,Parwanoo,Himachal Pradesh,31.2042,77.0581
173221,Domehar,Himachal Pradesh,31.2042,77.0581
173222,Salogra,Himachal Pradesh,31.2042,77.0581
173223,Ochaghat,Himachal Pradesh,31.2042,77.0581
173224,Balera,Himachal Pradesh,31.2042,77.0581
173225,Jubbar,Himachal Pradesh,31.2042,77.0581
173227,Mamligh,Himachal Pradesh,31.2042,77.0581
173228,Kaithlighat,Himachal Pradesh,31.2042,77.0581
173230,Nauni,Himachal Pradesh,31.0157,77.0703
174001,New Bilaspur Township,Himachal Pradesh,31.3083,76.4542
174004,Kandraur,Himachal Pradesh,31.3083,76.4542
174010,Sawhan,Himachal Pradesh,31.3083,76.4542
174011,Sawarghat,Himachal Pradesh,31.3083,76.4542
174012,Panjgain,Himachal Pradesh,31.3083,76.4542
174021,Ghumarwin,Himachal Pradesh,31.3083,76.4542
174022,Naswal,Himachal Pradesh,31.3083,76.4542
174027,Lehri Sarail,Himachal Pradesh,31.3083,76.4542
174028,H G R & T Fctry,Himachal Pradesh,31.3083,76.4542
174029,Berthin,Himachal Pradesh,31.3083,76.4542
174030,Tallai,Himachal Pradesh,31.3083,76.4542
174031,Jandutha,Himachal Pradesh,31.3083,76.4542
174032,Namhol,Himachal Pradesh,31.3083,76.4542
174033,Jukhala,Himachal Pradesh,31.3083,76.4542
174034,Gherwin,Himachal Pradesh,31.3083,76.4542
174035,Kalol,Himachal Pradesh,31.3083,76.4542
174101,Nalagarh,Himachal Pradesh,31.05,76.7167
174102,Ram Shahar,Himachal Pradesh,31.05,76.7167
